participant_id,theme,sentence_idx,sentence,sentiment_score,sentiment_label,vader_pos,vader_neu,vader_neg
R5EXRJ,Algorithms,11,"And then I looked at it and I was like, it's computer generated.",0.3612,positive,0.2,0.8,0.0
R5EXRJ,Algorithms,12,"So then I guess that throws in like another bias of like, oh, well, it's the computer.",0.6908,positive,0.346,0.585,0.068
R5EXRJ,Algorithms,13,So it's going to be weird.,-0.1779,negative,0.0,0.746,0.254
R5EXRJ,Algorithms,14,Like it's not going to be like personal.,0.6124,positive,0.455,0.545,0.0
R5EXRJ,Algorithms,15,"Like on Spotify, they have the DJ and they'll like to, they'll be like, we'll play some music from your likes list.",0.8934,positive,0.428,0.572,0.0
R5EXRJ,Algorithms,16,And then I'll just throw a couple of different ones out there for you.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Algorithms,17,"And like the different ones, like some, like they really vary.",0.7579,positive,0.484,0.516,0.0
R5EXRJ,Algorithms,18,"Like sometimes I'm like, okay, like I can get into this.",0.8126,positive,0.61,0.39,0.0
R5EXRJ,Algorithms,19,"But for me personally, it's really hard to get into new music because I just, I don't know, it's hard for me to like stay and listen.",0.0441,neutral,0.111,0.75,0.139
R5EXRJ,Algorithms,20,"for this, it was good for me because I actually had to sit down and listen to the whole song, not just skip every 30 seconds.",0.4404,positive,0.108,0.892,0.0
TU93WC,Algorithms,0,"there was one song that the computer suggested that I was like, oh, I don't like this at all.",0.6124,positive,0.25,0.75,0.0
TU93WC,Algorithms,1,"And I can understand where like it got it from, like how it thought I might like something like that.",0.8402,positive,0.417,0.583,0.0
TU93WC,Algorithms,2,"But I was like, I didn't care for it.",-0.0495,neutral,0.278,0.428,0.294
TU93WC,Algorithms,3,But that was the only song that I didn't like that I heard.,-0.395,negative,0.0,0.79,0.21
TU93WC,Algorithms,5,"And with the computer, I think it was kind of similar because I was thinking like, what about this song makes it so it's being recommended, what is the key component of it?",0.552,positive,0.136,0.864,0.0
TU93WC,Algorithms,6,"Like, is it going to be the beat over the lyrics in that situation or whatever?",0.3612,positive,0.143,0.857,0.0
TU93WC,Algorithms,7,"So I think those are the things I was looking for the most, I would say.",0.0,neutral,0.0,1.0,0.0
V1B21E,Algorithms,0,"It felt like there were, I think, maybe twice where I was with a group, but then it was a computer suggested song and that was just kind of sad because I felt like a waste of an opportunity.",-0.1505,negative,0.193,0.622,0.184
V1B21E,Algorithms,1,The computer suggested songs made sense given the other songs that I had heard.,0.0,neutral,0.0,1.0,0.0
V1B21E,Algorithms,2,"They were kind of just like, here's a guitar and people singing.",0.3612,positive,0.2,0.8,0.0
V1B21E,Algorithms,3,"So I was like, it makes sense, but it wasn't as good as the other songs.",-0.3004,negative,0.105,0.722,0.173
V1B21E,Algorithms,4,It was definitely the same genre.,0.4019,positive,0.351,0.649,0.0
V1B21E,Algorithms,6,But like the other spectrum of the genre where like I don't really listen to that side of it that much.,0.7579,positive,0.265,0.735,0.0
V1B21E,Algorithms,7,"So I don't know how to really describe that, just as not quite the same.",0.0,neutral,0.0,1.0,0.0
V1B21E,Algorithms,8,"Yeah, I felt, so the genre overhaul I think would be kind of described as like folk, but that one led more into I don't know if I would describe it as like Country Sorrow, but I don't remember if it was actually like a happy or sad song, but it had more of that like, you would hear it on the radio and it would just kind of be on.",0.8126,positive,0.216,0.679,0.104
V1B21E,Algorithms,10,I don't really know.,0.0,neutral,0.0,1.0,0.0
V1B21E,Algorithms,12,A lot less involved in like musically diverse.,0.3041,positive,0.272,0.728,0.0
V1B21E,Algorithms,13,"It was more generic, I suppose.",0.0,neutral,0.0,1.0,0.0
V1B21E,Algorithms,14,So I think like people find the more interesting songs and better than the computer tends to.,0.8258,positive,0.4,0.6,0.0
V1B21E,Algorithms,15,"Because I can't listen to it, it's just kind of making assumptions.",0.0,neutral,0.0,1.0,0.0
V1B21E,Algorithms,16,"But with the computer ones, it was kind of just like the passing by tune.",0.5023,positive,0.188,0.812,0.0
V1B21E,Algorithms,17,Like I would never go listen to it again forcefully.,0.3612,positive,0.238,0.762,0.0
V1B21E,Algorithms,18,So Sometimes I'll try algorithms.,0.0,neutral,0.0,1.0,0.0
V1B21E,Algorithms,19,"I use Amazon Music, but their AI sucks.",-0.4404,negative,0.141,0.521,0.339
V1B21E,Algorithms,20,"So I have Spotify specifically to like find songs occasionally when I'm in the mood, because it has ads and I like that.",0.6124,positive,0.208,0.792,0.0
V1B21E,Algorithms,21,"I find the most success by whenever I'm hanging out with my friends and they're playing music, which is not super often, but when it happens, usually there's a song that I really like and then I'll just kind of dive through the artist and explore their stuff.",0.7624,positive,0.186,0.774,0.04
V1B21E,Algorithms,22,And then you can see what playlists and usually that and other stuff.,0.0,neutral,0.0,1.0,0.0
V1B21E,Algorithms,23,I kind of just like follow trails of what people find interesting.,0.6369,positive,0.366,0.634,0.0
V47GRV,Algorithms,0,"The computer songs sounded pretty much how I thought they would, because I figured it would be pretty similar to what I had submitted.",0.7506,positive,0.252,0.748,0.0
V47GRV,Algorithms,1,"But like I said, I expected the other people's favorite songs to be a more diverse set of genres.",0.8047,positive,0.341,0.659,0.0
V47GRV,Algorithms,2,"I pick up music very slowly and I've only had a Spotify account for the like, since I got into college, so about two years.",0.3612,positive,0.106,0.894,0.0
V47GRV,Algorithms,3,"now occasionally, because I have more of a defined playlist of adding things that I do enjoy, occasionally I will put use the Spotify algorithms to see what it suggests.",0.4939,positive,0.113,0.887,0.0
V47GRV,Algorithms,4,"And then sometimes if I really like it, or if it's a song that feels nostalgic that I haven't heard in a while, then I'll throw it in my playlist.",0.4201,positive,0.1,0.9,0.0
V47GRV,Algorithms,5,"Other than that, I don't know where I get my music.",0.0,neutral,0.0,1.0,0.0
V47GRV,Algorithms,6,Sometimes it just occurs and it just appears.,0.0,neutral,0.0,1.0,0.0
V47GRV,Algorithms,7,I went to my playlist on Spotify.,0.0,neutral,0.0,1.0,0.0
V47GRV,Algorithms,8,"I scrolled kind of more towards the bottom, towards the songs I've added more recently, because that's more consistent with my current taste.",0.0,neutral,0.0,1.0,0.0
V47GRV,Algorithms,9,I mostly sorted it probably by bands and artists that I enjoy more and listen to more often.,0.4939,positive,0.176,0.824,0.0
V47GRV,Algorithms,10,"And then just pick the ones that were, that I like, I guess.",0.3612,positive,0.2,0.8,0.0
V4HSKU,Algorithms,0,"when it came to the computer algorithm, I felt myself not wanting to like pay as much attention to the song or not wanting to enjoy it, or like not needing to enjoy it as much because I didn't have any like personal connection to anyone at least that was in the room.",-0.8746,negative,0.0,0.776,0.224
V4HSKU,Algorithms,1,"Yeah, that's a good question because sometimes I just, I don't really know.",0.6249,positive,0.389,0.611,0.0
V4HSKU,Algorithms,2,Sometimes I just kind of pick my favorite music and just have that match the vibe of whatever I'm feeling.,0.5423,positive,0.209,0.791,0.0
V4HSKU,Algorithms,4,"But a lot of times I, don't know actually, I think it's kind of random just maybe what I haven't listened to in a while between all my playlists or I use Spotify and I have the Discover Weekly playlist that comes out with like 20 new songs that you never listened to on your Spotify account based on what you might listen to.",0.5023,positive,0.054,0.946,0.0
V4HSKU,Algorithms,5,"So I use that a lot, like just at the beginning of the week to listen to some new songs and then incorporate that into my playlist.",0.3612,positive,0.094,0.906,0.0
V4HSKU,Algorithms,6,So I feel like I always resort to that when I don't feel a specific vibe or what I want to listen to.,0.4728,positive,0.203,0.797,0.0
V4HSKU,Algorithms,8,I used to Discover Weekly A lot.,0.0,neutral,0.0,1.0,0.0
V4HSKU,Algorithms,9,"And then, through other people too, and through specifically that one friend who I know that, we listen to a lot of bluegrass, that's the music I was kind of referring to, is that we have similar tastes in that.",0.4939,positive,0.082,0.918,0.0
V4HSKU,Algorithms,10,"And I love finding new bluegrass music, so I get it from her a lot.",0.6369,positive,0.276,0.724,0.0
V4HSKU,Algorithms,11,"My parents too, we all have kind of similar music tastes, but I think on a day-to-day basis, the Discover Weekly, or like the, I guess it's like Spotify generated playlist that they put on your homepage based on what you listen to.",0.7579,positive,0.146,0.854,0.0
V4HSKU,Algorithms,12,just to see if something new is good.,0.4404,positive,0.293,0.707,0.0
V4HSKU,Algorithms,13,And obviously the algorithm knows what I like to listen to.,0.3612,positive,0.217,0.783,0.0
V6UZPS,Algorithms,0,I think I only heard one that was from one other person.,0.0,neutral,0.0,1.0,0.0
V6UZPS,Algorithms,1,"The rest were just computer suggestions, and I liked the one that was... actually, I think maybe 2.... I liked the two that were like, user suggestions.",0.7964,positive,0.278,0.722,0.0
V6UZPS,Algorithms,2,"I felt like the algorithm the computer chose maybe was... it didn't really have a lot of feeling to it, like songs that meant anything.",0.6705,positive,0.245,0.755,0.0
V6UZPS,Algorithms,3,I was super excited.,0.743,positive,0.863,0.137,0.0
V6UZPS,Algorithms,4,I was kind of bummed when I realized nobody else was in the room when “What Does The Fox Say” was playing because I thought that would be a fun turn of events for whoever was in the music study.,0.6249,positive,0.13,0.87,0.0
V6UZPS,Algorithms,5,"But after they played two One Direction songs, I noticed that there was the same person in like Michigan.",0.7469,positive,0.284,0.716,0.0
V6UZPS,Algorithms,6,"I was like, “ooh, I hope they know that it's the same person doing this.”",0.6597,positive,0.329,0.671,0.0
V6UZPS,Algorithms,7,"Or even better if they don't know, and then like, just bring One Direction back.",0.6597,positive,0.293,0.707,0.0
V6UZPS,Algorithms,8,"I was kind of hoping that somebody would be like, “oh, this is a really good song I should add it to my playlist.”",0.802,positive,0.313,0.687,0.0
V6UZPS,Algorithms,9,"But I don't know if anyone's actually done that, I guess I won’t know.",0.0,neutral,0.0,1.0,0.0
V6UZPS,Algorithms,11,And Spotify did these little “message in a bottle” things.,0.0,neutral,0.0,1.0,0.0
V6UZPS,Algorithms,12,"And I opened mine actually on the way coming here, and I shared two of those songs on my Snapchat Story.",0.34,positive,0.118,0.882,0.0
V6UZPS,Algorithms,13,One was “a song that would be hard to explain to your great grandkids.”,0.5719,positive,0.234,0.686,0.08
V6UZPS,Algorithms,14,And I did like a Minecraft parody for that one.,0.3612,positive,0.263,0.737,0.0
V6UZPS,Algorithms,15,And I thought I was being hilarious.,0.4019,positive,0.403,0.597,0.0
V6UZPS,Algorithms,16,"I posted it on my story because I opened it and I posted... I made it a year ago, and I was like, “look how funny I am, guys!”",0.69,positive,0.222,0.778,0.0
VD1PLG,Algorithms,0,"Usually I would like just whatever song I like, I'll go to the artist and go through it.",0.6124,positive,0.263,0.737,0.0
VD1PLG,Algorithms,1,"But recently I've been trying like just telling the, I use Spotify and they have the AI DJ.",0.5023,positive,0.169,0.831,0.0
VD1PLG,Algorithms,2,"So I've been just telling it, like I've been into Pharrell's like production, like with the band Nerd.",0.6486,positive,0.316,0.591,0.093
VD1PLG,Algorithms,3,"So I just asked them, I'm like, hey, like I want, I want to hear something like produced by Pharrell or Nerd.",0.7096,positive,0.399,0.514,0.087
VD1PLG,Algorithms,4,And I'll like find some really cool songs that way.,0.624,positive,0.389,0.611,0.0
VD1PLG,Algorithms,5,"And I was like, I've been just using the, I've been trying to test out the like DJ AI thing and it's been pretty, pretty good.",0.9231,positive,0.417,0.583,0.0
VD1PLG,Algorithms,6,I've been finding really cool songs.,0.3804,positive,0.341,0.659,0.0
W5T7LB,Algorithms,0,"For the computer ones, I didn't really like them.",-0.3241,negative,0.0,0.751,0.249
W5T7LB,Algorithms,1,"Like it was like close though, I was like, I could see how like maybe an algorithm would think that like I would like this or like if I'm comparing it to like the other songs that I heard from like the other participants and like I could see how it could be like recommended, I guess.",0.9758,positive,0.429,0.571,0.0
W5T7LB,Algorithms,2,"But it was like, something was like off, and it just wasn't something that I like would naturally gravitate towards right now.",0.8674,positive,0.351,0.649,0.0
W5T7LB,Algorithms,3,"But I kind of also realized during it that like context is really important for me, I like to know like what else the artist does, how long they've been making music, when the song came out, like all those kinds of things kind of play a role in like my enjoyment of a song.",0.9787,positive,0.381,0.619,0.0
W5T7LB,Algorithms,4,"I really, realized during that.",0.0,neutral,0.0,1.0,0.0
W5T7LB,Algorithms,5,"so maybe if I knew more about the artist or heard other songs by the artist, then I would enjoy those ones more.",0.4939,positive,0.138,0.862,0.0
W5T7LB,Algorithms,6,"But for just listening to it, I wasn't a huge fan of the ones that were like recommended.",0.1441,positive,0.244,0.537,0.219
W5T7LB,Algorithms,7,"I'm like, the Spotify algorithm always gets me too, you know, like I'm always getting like, I listen to the day list, I listen to like, I don't know, I'll do the thing where I like search a song and click on it, and then it'll just play like whatever's recommended after that.",0.9451,positive,0.324,0.676,0.0
W5T7LB,Algorithms,8,"Those are ways that I tend to like find new artists, I guess.",0.3612,positive,0.2,0.8,0.0
WOGMXV,Algorithms,0,I thought it was interesting when I was like listening to the computer algorithm songs.,0.6369,positive,0.321,0.679,0.0
WOGMXV,Algorithms,1,"especially when there was no one else in the room, I feel like it was way less interesting for me.",0.4033,positive,0.212,0.692,0.095
